Hour,Temperature(°C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(°C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Weekend
5,15.0,61,1.2,0.4515,7.5,0.0,0.0,0.0,2,0,1
6,14.4,71,1.3,0.28,9.2,0.0,0.4,0.0,2,0,1
7,13.3,81,1.5,0.2625,10.1,0.04,0.1,0.0,2,0,1
8,12.0,87,1.0,0.148,9.8,0.1,1.0,0.0,2,0,1
9,11.8,95,1.0,0.084,11.0,0.14,3.0,0.0,2,0,1
10,11.8,96,1.3,0.1105,11.1,0.12,2.5,0.0,2,0,1
11,12.0,96,1.0,0.092,11.3,0.14,3.5,0.0,2,0,1
12,12.3,97,0.8,0.119,11.8,0.14,2.0,0.0,2,0,1
13,12.6,97,0.6,0.1635,12.1,0.14,3.0,0.0,2,0,1
14,13.0,97,0.8,0.1055,12.5,0.15,2.0,0.0,2,0,1
15,13.3,97,0.8,0.097,12.8,0.12,3.0,0.0,2,0,1
16,13.8,97,0.7,0.098,13.3,0.12,1.5,0.0,2,0,1
17,14.3,98,0.7,0.135,13.9,0.08,1.5,0.0,2,0,1
18,15.4,97,1.9,0.17,14.9,0.03,2.0,0.0,2,0,1
19,15.5,97,0.7,0.2015,15.0,0.0,2.0,0.0,2,0,1
20,15.7,97,0.3,0.1715,15.2,0.0,1.0,0.0,2,0,1
21,15.8,97,0.6,0.0965,15.3,0.0,0.5,0.0,2,0,1
22,15.8,98,0.4,0.0895,15.4,0.0,1.5,0.0,2,0,1
23,15.8,98,1.6,0.1175,15.4,0.0,1.0,0.0,2,0,1
0,15.5,97,1.5,0.0905,15.0,0.0,0.5,0.0,2,0,1
1,15.1,97,1.7,0.0865,14.6,0.0,0.2,0.0,2,0,1
2,14.5,97,2.9,0.1795,14.0,0.0,0.1,0.0,2,0,1
3,14.2,98,1.5,0.0675,13.8,0.0,0.2,0.0,2,0,1
4,13.8,98,2.9,0.0135,13.4,0.0,0.0,0.0,2,0,1
5,13.5,98,0.8,0.0525,13.1,0.0,0.0,0.0,2,0,1
6,13.5,98,0.4,0.1255,13.1,0.01,0.0,0.0,2,0,1
7,13.7,98,1.6,0.234,13.3,0.1,0.0,0.0,2,0,1
8,14.1,98,1.3,0.417,13.7,0.26,0.0,0.0,2,0,1
9,14.8,95,1.0,0.493,14.0,0.53,0.0,0.0,2,0,1
10,15.2,88,2.2,0.545,13.2,0.55,0.0,0.0,2,0,1
11,16.4,78,1.6,0.6045,12.5,1.37,0.0,0.0,2,0,1
12,18.3,65,1.2,0.7445,11.5,2.4,0.0,0.0,2,0,1
13,19.1,65,1.9,0.5725,12.3,2.26,0.0,0.0,2,0,1
14,19.7,64,2.9,0.4645,12.6,1.99,0.0,0.0,2,0,1
15,19.7,63,2.5,0.4705,12.4,2.01,0.0,0.0,2,0,1
16,19.5,65,2.9,0.4285,12.7,1.97,0.0,0.0,2,0,1
17,19.4,63,2.6,0.5495,12.1,1.61,0.0,0.0,2,0,1
18,19.0,66,1.3,0.5555,12.4,0.95,0.0,0.0,2,0,1
19,17.6,73,2.0,0.443,12.6,0.34,0.0,0.0,2,0,1
20,15.6,81,2.3,0.4135,12.3,0.02,0.0,0.0,2,0,1
21,14.1,86,0.9,0.2675,11.7,0.0,0.0,0.0,2,0,1
22,13.5,87,2.2,0.2165,11.3,0.0,0.0,0.0,2,0,1
23,13.0,89,1.3,0.163,11.2,0.0,0.0,0.0,2,0,1
0,12.7,89,1.2,0.17,10.9,0.0,0.0,0.0,2,0,0
1,12.4,94,1.3,0.1535,11.4,0.0,0.0,0.0,2,0,0
2,12.1,94,1.6,0.0955,11.1,0.0,0.0,0.0,2,0,0
3,11.9,95,1.5,0.09,11.1,0.0,0.0,0.0,2,0,0
4,11.9,94,1.3,0.105,10.9,0.0,0.0,0.0,2,0,0
5,11.9,93,0.8,0.1205,10.7,0.0,0.0,0.0,2,0,0
6,12.1,89,0.3,0.126,10.3,0.02,0.0,0.0,2,0,0
7,12.6,85,0.4,0.146,10.1,0.23,0.0,0.0,2,0,0
8,13.8,79,0.9,0.1565,10.2,0.44,0.0,0.0,2,0,0
9,15.1,74,0.6,0.2185,10.4,0.76,0.0,0.0,2,0,0
10,16.6,67,0.9,0.2395,10.4,1.23,0.0,0.0,2,0,0
11,18.5,65,1.4,0.2315,11.7,2.07,0.0,0.0,2,0,0
12,20.0,62,1.8,0.214,12.4,2.38,0.0,0.0,2,0,0
13,21.8,59,1.9,0.202,13.4,2.74,0.0,0.0,2,0,0
14,23.1,56,1.6,0.1955,13.8,2.67,0.0,0.0,2,0,0
15,24.0,59,1.6,0.1765,15.4,2.24,0.0,0.0,2,0,0
16,24.3,54,2.6,0.173,14.3,1.81,0.0,0.0,2,0,0
17,24.4,51,1.9,0.233,13.5,1.42,0.0,0.0,2,0,0
18,23.6,48,3.1,0.333,11.9,0.85,0.0,0.0,2,0,0
19,22.7,56,1.8,0.299,13.4,0.31,0.0,0.0,2,0,0
20,21.4,64,2.1,0.2055,14.3,0.02,0.0,0.0,2,0,0
21,20.5,67,1.4,0.1785,14.1,0.0,0.0,0.0,2,0,0
22,19.6,71,0.6,0.1625,14.1,0.0,0.0,0.0,2,0,0
23,18.8,73,0.8,0.1455,13.8,0.0,0.0,0.0,2,0,0
0,18.1,77,0.5,0.1435,13.9,0.0,0.0,0.0,2,0,0
1,17.5,78,0.6,0.1385,13.6,0.0,0.0,0.0,2,0,0
2,17.1,74,0.4,0.175,12.4,0.0,0.0,0.0,2,0,0
3,16.6,74,0.4,0.201,11.9,0.0,0.0,0.0,2,0,0
4,16.1,74,0.8,0.22,11.4,0.0,0.0,0.0,2,0,0
5,15.7,76,0.6,0.165,11.4,0.0,0.0,0.0,2,0,0
6,15.4,84,0.8,0.1175,12.7,0.03,0.0,0.0,2,0,0
7,16.2,79,1.2,0.1195,12.5,0.36,0.0,0.0,2,0,0
8,18.4,68,1.1,0.127,12.3,0.88,0.0,0.0,2,0,0
9,20.8,53,0.8,0.1905,10.8,1.58,0.0,0.0,2,0,0
10,22.7,37,0.9,0.4395,7.2,2.18,0.0,0.0,2,0,0
11,24.8,36,1.8,0.4865,8.7,2.7,0.0,0.0,2,0,0
12,26.3,36,1.1,0.5665,10.0,2.88,0.0,0.0,2,0,0
13,27.8,34,1.5,0.653,10.4,3.14,0.0,0.0,2,0,0
14,28.5,33,0.9,0.674,10.6,2.51,0.0,0.0,2,0,0
15,29.1,38,1.7,0.801,13.3,1.89,0.0,0.0,2,0,0
16,28.8,37,2.4,0.8145,12.6,1.44,0.0,0.0,2,0,0
17,28.5,43,1.7,0.702,14.6,1.06,0.0,0.0,2,0,0
18,27.5,47,2.5,0.5565,15.1,0.43,0.0,0.0,2,0,0
19,26.9,49,0.9,0.5315,15.2,0.1,0.0,0.0,2,0,0
20,26.3,53,1.0,0.454,15.9,0.0,0.0,0.0,2,0,0
21,25.6,56,0.7,0.442,16.1,0.0,0.0,0.0,2,0,0
22,25.0,59,0.6,0.371,16.4,0.0,0.0,0.0,2,0,0
23,24.8,60,1.0,0.3975,16.5,0.0,0.0,0.0,2,0,0
0,24.4,63,0.8,0.3725,16.8,0.0,0.0,0.0,2,0,0
1,24.1,67,0.5,0.343,17.5,0.0,0.0,0.0,2,0,0
2,23.9,69,0.3,0.2655,17.8,0.0,0.2,0.0,2,0,0
3,22.6,89,0.7,0.1635,20.6,0.0,0.8,0.0,2,0,0
4,22.3,86,0.5,0.1935,19.8,0.0,0.0,0.0,2,0,0
5,22.3,87,0.6,0.1995,20.0,0.0,0.0,0.0,2,0,0
6,22.1,94,0.9,0.1345,21.0,0.0,2.0,0.0,2,0,0
7,22.0,95,0.7,0.171,21.1,0.0,0.0,0.0,2,0,0
8,22.4,93,1.2,0.3415,21.2,0.04,0.0,0.0,2,0,0
9,22.8,93,3.1,0.2845,21.6,0.06,4.0,0.0,2,0,0
10,22.8,95,1.7,0.088,21.9,0.05,1.0,0.0,2,0,0
11,22.7,93,4.8,0.416,21.5,0.17,0.0,0.0,2,0,0
12,22.9,87,4.0,0.7485,20.6,0.22,0.0,0.0,2,0,0
13,21.8,97,2.4,0.341,21.2,0.06,35.0,0.0,2,0,0
14,22.0,96,2.9,0.6635,21.3,0.39,0.0,0.0,2,0,0
15,22.0,96,2.9,0.1565,21.3,0.2,0.0,0.0,2,0,0
16,21.8,97,1.8,0.103,21.2,0.18,0.0,0.0,2,0,0
17,21.9,97,3.2,0.1035,21.3,0.14,0.5,0.0,2,0,0
18,21.9,97,2.1,0.0955,21.3,0.08,0.0,0.0,2,0,0
19,21.9,97,2.2,0.098,21.3,0.01,0.0,0.0,2,0,0
20,21.8,97,2.2,0.078,21.2,0.0,0.5,0.0,2,0,0
21,21.8,97,1.3,0.08,21.2,0.0,0.5,0.0,2,0,0
22,21.9,97,1.5,0.082,21.3,0.0,0.0,0.0,2,0,0
23,22.0,97,0.9,0.079,21.4,0.0,0.0,0.0,2,0,0
0,22.0,97,1.6,0.076,21.4,0.0,0.5,0.0,2,0,0
1,22.0,97,2.1,0.096,21.4,0.0,0.5,0.0,2,0,0
2,21.8,97,1.3,0.0875,21.2,0.0,1.0,0.0,2,0,0
3,21.8,98,0.6,0.0565,21.4,0.0,2.5,0.0,2,0,0
4,19.2,98,2.4,0.9825,18.8,0.0,19.0,0.0,2,0,0
5,18.8,97,0.9,0.9635,18.3,0.0,0.0,0.0,2,0,0
6,18.9,98,0.3,0.169,18.5,0.0,0.0,0.0,2,0,0
7,19.1,98,0.3,0.0625,18.7,0.0,0.0,0.0,2,0,0
8,19.7,98,0.5,0.979,19.3,0.12,13.5,0.0,2,0,0
9,19.7,98,0.5,0.3295,19.3,0.05,10.0,0.0,2,0,0
10,20.1,98,1.2,0.4425,19.7,0.13,2.0,0.0,2,0,0
11,20.4,98,0.9,0.15,20.0,0.25,2.5,0.0,2,0,0
12,21.7,96,0.8,0.8865,21.0,0.81,1.5,0.0,2,0,0
13,23.4,83,1.7,0.972,20.3,1.5,0.0,0.0,2,0,0
14,23.4,81,0.6,0.9605,19.9,0.5,0.0,0.0,2,0,0
15,22.8,95,1.6,0.147,21.9,0.11,0.5,0.0,2,0,0
16,22.9,95,0.4,0.1925,22.0,0.31,0.0,0.0,2,0,0
17,22.7,96,0.4,0.1245,22.0,0.11,2.5,0.0,2,0,0
18,22.6,97,1.1,0.152,22.0,0.07,1.5,0.0,2,0,0
19,22.3,96,2.6,0.0955,21.6,0.0,0.0,0.0,2,0,0
20,21.3,97,2.8,0.194,20.7,0.0,12.5,0.0,2,0,0
21,20.5,97,1.1,0.363,20.0,0.0,4.0,0.0,2,0,0
22,20.2,98,0.5,0.234,19.8,0.0,6.0,0.0,2,0,0
23,20.0,98,1.8,0.2945,19.6,0.0,2.5,0.0,2,0,0
0,19.3,97,1.8,0.2615,18.8,0.0,1.0,0.0,2,0,0
1,19.0,97,1.5,0.139,18.5,0.0,1.0,0.0,2,0,0
2,18.8,98,1.5,0.1185,18.4,0.0,0.5,0.0,2,0,0
3,18.3,98,1.6,0.16,17.9,0.0,2.0,0.0,2,0,0
4,18.1,98,1.7,0.1115,17.7,0.0,1.0,0.0,2,0,0
5,17.8,98,1.0,0.2285,17.4,0.0,0.5,0.0,2,0,0
6,17.4,98,0.3,0.117,17.0,0.0,0.0,0.0,2,0,0
7,16.6,98,0.6,0.1095,16.2,0.01,0.5,0.0,2,0,0
8,16.4,98,0.3,0.257,16.0,0.11,0.0,0.0,2,0,0
9,16.6,98,0.6,0.1505,16.2,0.18,0.5,0.0,2,0,0
10,16.3,97,1.0,0.3465,15.8,0.37,0.0,0.0,2,0,0
11,16.6,96,0.7,0.2695,15.9,0.41,0.0,0.0,2,0,0
12,16.6,96,0.8,0.215,15.9,0.34,0.0,0.0,2,0,0
13,16.7,93,1.0,0.6865,15.5,0.72,0.5,0.0,2,0,0
14,16.7,88,1.5,0.88,14.6,0.72,0.0,0.0,2,0,0
15,16.7,85,1.2,1.0,14.1,0.49,0.0,0.0,2,0,0
16,17.0,82,1.9,1.0,13.8,0.84,0.0,0.0,2,0,0
17,17.2,81,1.2,1.0,13.9,0.57,0.0,0.0,2,0,0
18,17.5,79,1.5,1.0,13.8,0.57,0.0,0.0,2,0,0
19,17.0,76,1.5,1.0,12.7,0.29,0.0,0.0,2,0,0
20,16.2,76,2.1,1.0,11.9,0.02,0.0,0.0,2,0,0
21,15.3,73,2.3,1.0,10.4,0.0,0.0,0.0,2,0,0
22,14.2,73,1.9,1.0,9.4,0.0,0.0,0.0,2,0,0
23,13.2,68,1.8,1.0,7.4,0.0,0.0,0.0,2,0,0
0,12.2,67,1.2,1.0,6.2,0.0,0.0,0.0,2,0,1
1,11.4,74,1.3,1.0,6.9,0.0,0.0,0.0,2,0,1
2,11.1,74,1.9,1.0,6.6,0.0,0.0,0.0,2,0,1
3,10.7,73,1.3,1.0,6.0,0.0,0.0,0.0,2,0,1
4,10.5,73,1.2,1.0,5.8,0.0,0.0,0.0,2,0,1
5,10.4,71,1.1,1.0,5.3,0.0,0.0,0.0,2,0,1
6,10.5,70,1.0,1.0,5.2,0.03,0.0,0.0,2,0,1
7,11.4,0,1.4,1.0,4.5,0.46,0.0,0.0,2,0,1
8,13.7,57,1.4,1.0,5.3,1.28,0.0,0.0,2,0,1
9,15.7,49,1.6,1.0,5.0,2.0,0.0,0.0,2,0,1
10,17.2,45,2.1,1.0,5.1,2.61,0.0,0.0,2,0,1
11,19.0,44,1.4,1.0,6.4,3.12,0.0,0.0,2,0,1
12,20.5,42,2.1,1.0,7.1,3.42,0.0,0.0,2,0,1
13,21.9,39,2.0,1.0,7.3,3.52,0.0,0.0,2,0,1
14,22.8,39,2.6,0.9915,8.1,3.39,0.0,0.0,2,0,1
15,23.9,37,1.6,1.0,8.3,3.07,0.0,0.0,2,0,1
16,24.5,34,1.5,1.0,7.5,2.54,0.0,0.0,2,0,1
17,24.5,35,1.8,0.9635,8.0,1.93,0.0,0.0,2,0,1
18,24.0,34,1.7,1.0,7.1,1.22,0.0,0.0,2,0,1
19,22.6,34,1.5,1.0,5.9,0.51,0.0,0.0,2,0,1
20,20.9,34,1.4,1.0,4.4,0.03,0.0,0.0,2,0,1
21,19.5,34,1.3,1.0,3.2,0.0,0.0,0.0,2,0,1
22,18.4,34,1.2,1.0,2.2,0.0,0.0,0.0,2,0,1
23,17.1,37,1.3,1.0,2.2,0.0,0.0,0.0,2,0,1
0,15.8,41,1.2,1.0,2.5,0.0,0.0,0.0,2,0,1
1,14.7,43,1.2,1.0,2.2,0.0,0.0,0.0,2,0,1
2,13.9,43,0.9,1.0,1.5,0.0,0.0,0.0,2,0,1
3,13.5,41,1.0,1.0,0.4,0.0,0.0,0.0,2,0,1
4,12.8,44,0.8,1.0,0.8,0.0,0.0,0.0,2,0,1
5,12.1,47,1.6,1.0,1.1,0.0,0.0,0.0,2,0,1
6,11.6,46,0.8,1.0,0.3,0.05,0.0,0.0,2,0,1
7,12.3,43,0.6,1.0,0.0,0.3,0.0,0.0,2,0,1
8,14.1,38,1.0,1.0,0.0,0.72,0.0,0.0,2,0,1
9,16.0,34,1.3,1.0,0.1,1.0,0.0,0.0,2,0,1
10,17.0,37,1.4,1.0,2.1,0.94,0.0,0.0,2,0,1
11,18.7,30,1.9,1.0,0.7,1.66,0.0,0.0,2,0,1
12,18.8,31,1.2,1.0,1.2,0.92,0.0,0.0,2,0,1
13,19.9,33,1.4,1.0,3.1,1.28,0.0,0.0,2,0,1
14,20.3,30,1.8,1.0,2.1,1.01,0.0,0.0,2,0,1
15,21.0,28,1.7,1.0,1.7,1.16,0.0,0.0,2,0,1
16,22.2,23,2.2,1.0,0.0,1.66,0.0,0.0,2,0,1
17,22.4,23,2.4,1.0,0.2,1.89,0.0,0.0,2,0,1
18,22.2,22,1.8,1.0,-0.5,1.25,0.0,0.0,2,0,1
19,20.8,24,2.0,1.0,-0.5,0.56,0.0,0.0,2,0,1
20,19.0,26,1.5,1.0,-0.9,0.02,0.0,0.0,2,0,1
21,17.8,26,1.3,1.0,-1.9,0.0,0.0,0.0,2,0,1
22,16.8,29,1.2,1.0,-1.3,0.0,0.0,0.0,2,0,1
23,15.8,30,1.1,1.0,-1.7,0.0,0.0,0.0,2,0,1
0,15.3,29,1.3,1.0,-2.6,0.0,0.0,0.0,2,0,0
1,14.5,31,1.1,1.0,-2.4,0.0,0.0,0.0,2,0,0
2,13.9,0,0.9,1.0,-2.1,0.0,0.0,0.0,2,0,0
3,13.0,0,0.8,1.0,-2.5,0.0,0.0,0.0,2,0,0
4,12.4,0,0.8,1.0,-3.4,0.0,0.0,0.0,2,0,0
5,11.9,0,1.3,1.0,-2.7,0.0,0.0,0.0,2,0,0
6,11.4,0,0.9,1.0,-2.0,0.03,0.0,0.0,2,0,0
7,12.3,0,0.9,0.9945,-2.7,0.48,0.0,0.0,2,0,0
8,15.3,30,1.3,1.0,-2.2,1.3,0.0,0.0,2,0,0
9,17.7,27,1.3,1.0,-1.5,2.02,0.0,0.0,2,0,0
10,19.3,27,1.4,1.0,-0.1,2.63,0.0,0.0,2,0,0
11,20.9,27,1.7,1.0,1.1,3.11,0.0,0.0,2,0,0
12,21.8,31,2.1,1.0,3.9,3.39,0.0,0.0,2,0,0
13,22.8,31,1.9,0.9615,4.7,3.49,0.0,0.0,2,0,0
14,23.4,36,2.8,0.9735,7.4,3.11,0.0,0.0,2,0,0
15,23.3,38,1.5,0.9815,8.1,2.13,0.0,0.0,2,0,0
16,22.7,42,1.9,1.0,9.1,1.13,0.0,0.0,2,0,0
17,22.2,45,2.4,1.0,9.6,0.83,0.0,0.0,2,0,0
18,21.6,48,2.5,0.942,10.1,0.61,0.0,0.0,2,0,0
19,19.5,56,1.6,0.8,10.4,0.29,0.0,0.0,2,0,0
20,18.4,59,2.6,0.738,10.2,0.04,0.0,0.0,2,0,0
21,17.7,63,0.5,0.662,10.5,0.0,0.0,0.0,2,0,0
22,16.9,65,0.3,0.6405,10.2,0.0,0.0,0.0,2,0,0
23,16.3,70,0.7,0.6465,10.8,0.0,0.0,0.0,2,0,0
0,16.0,71,0.5,0.6495,10.7,0.0,0.0,0.0,2,1,0
1,15.9,71,1.1,0.656,10.6,0.0,0.0,0.0,2,1,0
2,15.7,74,1.0,0.6565,11.0,0.0,0.0,0.0,2,1,0
3,15.5,0,0.7,0.71,10.4,0.0,0.0,0.0,2,1,0
4,15.6,0,0.5,0.751,10.5,0.0,0.0,0.0,2,1,0
5,15.7,0,0.6,0.805,10.6,0.0,0.0,0.0,2,1,0
6,15.5,0,0.5,0.8455,10.4,0.06,0.0,0.0,2,1,0
7,16.3,69,0.7,0.875,10.5,0.34,0.0,0.0,2,1,0
8,18.2,63,0.8,0.8655,11.0,1.0,0.0,0.0,2,1,0
9,19.3,62,0.8,0.947,11.8,1.14,0.0,0.0,2,1,0
10,20.7,55,1.8,0.849,11.3,1.43,0.0,0.0,2,1,0
11,21.9,55,1.4,0.91,12.4,1.87,0.0,0.0,2,1,0
12,22.9,51,1.1,0.7955,12.2,1.8,0.0,0.0,2,1,0
13,22.7,52,1.0,0.6995,12.3,0.94,0.0,0.0,2,1,0
14,22.8,53,1.4,0.815,12.7,0.98,0.0,0.0,2,1,0
15,21.1,72,2.7,0.3315,15.8,0.31,0.1,0.0,2,1,0
16,19.5,80,1.2,0.2765,15.9,0.53,0.4,0.0,2,1,0
17,18.6,84,1.8,0.2495,15.8,0.28,1.0,0.0,2,1,0
18,17.9,93,1.2,0.129,16.7,0.13,2.0,0.0,2,1,0
19,17.6,93,0.3,0.1655,16.4,0.06,1.5,0.0,2,1,0
20,17.2,85,1.4,0.2335,14.6,0.0,0.5,0.0,2,1,0
21,17.0,85,1.1,0.2985,14.4,0.0,0.5,0.0,2,1,0
22,16.8,87,0.6,0.2235,14.6,0.0,0.5,0.0,2,1,0
23,16.3,96,1.1,0.099,15.6,0.0,2.5,0.0,2,1,0
0,20.1,63,1.1,0.849,12.8,0.0,0.0,0.0,3,0,0
1,19.5,65,0.4,0.831,12.7,0.0,0.0,0.0,3,0,0
2,19.0,72,1.4,0.629,13.8,0.0,0.0,0.0,3,0,0
3,18.6,72,1.4,0.67,13.4,0.0,0.0,0.0,3,0,0
4,18.1,76,1.8,0.2805,13.7,0.0,0.0,0.0,3,0,0
5,17.8,75,1.0,0.605,13.3,0.0,0.0,0.0,3,0,0
6,17.5,76,1.2,0.5805,13.2,0.05,0.0,0.0,3,0,0
7,18.1,64,0.6,0.4615,11.1,0.47,0.0,0.0,3,0,0
8,20.6,55,0.7,0.6,11.2,1.21,0.0,0.0,3,0,0
9,23.1,52,1.7,0.506,12.6,1.88,0.0,0.0,3,0,0
10,25.3,45,1.3,0.6855,12.5,2.45,0.0,0.0,3,0,0
11,26.8,38,2.6,0.9395,11.2,2.99,0.0,0.0,3,0,0
12,28.2,34,2.6,0.9335,10.8,3.26,0.0,0.0,3,0,0
13,29.4,33,2.2,0.7675,11.4,3.3,0.0,0.0,3,0,0
14,29.6,31,3.7,0.994,10.6,3.25,0.0,0.0,3,0,0
15,29.9,36,3.3,0.933,13.2,2.94,0.0,0.0,3,0,0
16,29.9,34,3.2,0.956,12.3,2.46,0.0,0.0,3,0,0
17,29.2,35,4.3,0.9835,12.1,1.87,0.0,0.0,3,0,0
18,28.5,36,3.0,0.9905,11.9,1.21,0.0,0.0,3,0,0
19,26.8,35,1.9,1.0,10.0,0.54,0.0,0.0,3,0,0
20,25.0,39,2.8,1.0,10.0,0.06,0.0,0.0,3,0,0
21,23.5,44,1.6,1.0,10.5,0.0,0.0,0.0,3,0,0
22,22.7,44,1.5,1.0,9.8,0.0,0.0,0.0,3,0,0
23,21.8,49,1.6,0.9825,10.6,0.0,0.0,0.0,3,0,0
0,20.9,53,1.4,0.8585,10.9,0.0,0.0,0.0,3,0,1
1,20.2,57,0.4,0.714,11.4,0.0,0.0,0.0,3,0,1
2,19.6,60,1.9,0.6,11.6,0.0,0.0,0.0,3,0,1
3,18.9,63,1.5,0.5035,11.6,0.0,0.0,0.0,3,0,1
4,18.3,66,1.3,0.4645,11.8,0.0,0.0,0.0,3,0,1
5,17.8,69,1.1,0.4755,12.0,0.0,0.0,0.0,3,0,1
6,17.7,68,1.3,0.421,11.7,0.05,0.0,0.0,3,0,1
7,18.1,59,0.6,0.3945,9.9,0.47,0.0,0.0,3,0,1
8,20.4,54,1.0,0.414,10.7,1.23,0.0,0.0,3,0,1
9,23.3,43,1.2,0.6285,10.0,1.91,0.0,0.0,3,0,1
10,25.5,33,1.1,0.9075,0.0,2.52,0.0,0.0,3,0,1
11,27.3,35,2.3,0.7685,10.4,2.98,0.0,0.0,3,0,1
12,28.3,30,3.0,0.8375,9.0,3.29,0.0,0.0,3,0,1
13,29.6,24,2.4,0.9365,6.8,3.42,0.0,0.0,3,0,1
14,29.8,23,3.6,0.9725,6.4,3.32,0.0,0.0,3,0,1
15,29.8,24,2.9,0.9695,7.0,3.0,0.0,0.0,3,0,1
16,29.6,26,3.7,1.0,8.0,2.58,0.0,0.0,3,0,1
17,28.9,22,2.7,0.9825,5.0,1.93,0.0,0.0,3,0,1
18,27.4,29,3.6,1.0,7.7,1.19,0.0,0.0,3,0,1
19,25.4,33,2.7,1.0,7.9,0.54,0.0,0.0,3,0,1
20,23.4,38,2.3,1.0,8.2,0.06,0.0,0.0,3,0,1
21,22.1,44,2.5,1.0,9.2,0.0,0.0,0.0,3,0,1
22,21.4,48,1.6,1.0,9.9,0.0,0.0,0.0,3,0,1
23,20.6,52,0.5,1.0,10.3,0.0,0.0,0.0,3,0,1
0,19.7,55,2.0,0.993,10.3,0.0,0.0,0.0,3,0,1
1,19.2,57,0.8,0.9925,10.4,0.0,0.0,0.0,3,0,1
2,18.6,60,1.8,0.9205,10.6,0.0,0.0,0.0,3,0,1
3,18.0,64,1.3,0.78,11.0,0.0,0.0,0.0,3,0,1
4,17.4,65,0.8,0.5465,10.7,0.0,0.0,0.0,3,0,1
5,17.1,66,0.3,0.685,10.6,0.0,0.0,0.0,3,0,1
6,16.9,62,0.4,0.884,9.5,0.06,0.0,0.0,3,0,1
7,18.0,54,0.7,0.9985,8.5,0.51,0.0,0.0,3,0,1
8,20.3,47,1.5,0.8925,8.6,1.05,0.0,0.0,3,0,1
9,22.7,39,0.7,0.94,8.0,1.91,0.0,0.0,3,0,1
10,24.8,34,1.3,0.9345,7.8,2.09,0.0,0.0,3,0,1
11,26.7,30,1.1,0.891,7.6,2.83,0.0,0.0,3,0,1
12,28.7,27,1.7,0.9215,7.8,3.29,0.0,0.0,3,0,1
13,29.4,24,2.7,0.9525,6.7,3.18,0.0,0.0,3,0,1
14,29.8,26,2.2,0.909,8.2,3.2,0.0,0.0,3,0,1
15,30.7,21,2.5,0.938,5.8,2.95,0.0,0.0,3,0,1
16,30.4,28,3.6,0.895,9.8,2.48,0.0,0.0,3,0,1
17,29.5,29,4.1,0.972,9.5,1.84,0.0,0.0,3,0,1
18,29.3,25,2.4,0.9865,7.2,1.23,0.0,0.0,3,0,1
19,27.4,29,2.4,1.0,7.7,0.5,0.0,0.0,3,0,1
20,25.3,32,2.2,0.9985,7.4,0.06,0.0,0.0,3,0,1
21,24.2,32,2.1,1.0,6.4,0.0,0.0,0.0,3,0,1
22,23.0,38,1.2,0.998,7.9,0.0,0.0,0.0,3,0,1
23,22.0,44,0.8,0.989,9.1,0.0,0.0,0.0,3,0,1
0,21.4,45,1.4,0.982,8.9,0.0,0.0,0.0,3,0,0
1,20.7,47,0.9,0.9935,8.9,0.0,0.0,0.0,3,0,0
2,20.1,49,0.8,0.989,9.0,0.0,0.0,0.0,3,0,0
3,19.6,51,1.0,0.9615,9.1,0.0,0.0,0.0,3,0,0
4,19.4,56,1.2,0.876,10.3,0.0,0.0,0.0,3,0,0
5,19.2,56,0.9,0.886,10.2,0.0,0.0,0.0,3,0,0
6,18.9,53,0.3,0.9355,9.1,0.04,0.0,0.0,3,0,0
7,19.5,52,0.8,0.909,9.3,0.46,0.0,0.0,3,0,0
8,22.1,44,1.4,0.7175,9.2,1.16,0.0,0.0,3,0,0
9,23.3,37,0.4,0.668,7.7,1.28,0.0,0.0,3,0,0
10,25.1,40,2.7,0.538,10.5,2.37,0.0,0.0,3,0,0
11,26.1,37,2.4,0.5395,10.2,2.79,0.0,0.0,3,0,0
12,26.3,36,3.1,0.6885,10.0,2.61,0.0,0.0,3,0,0
13,27.4,30,2.0,0.884,8.2,3.03,0.0,0.0,3,0,0
14,26.5,43,3.9,0.8355,12.8,2.36,0.0,0.0,3,0,0
15,25.5,43,2.9,0.998,11.9,1.71,0.0,0.0,3,0,0
16,25.5,43,3.2,0.946,11.9,1.72,0.0,0.0,3,0,0
17,24.9,46,2.0,0.9275,12.4,0.91,0.0,0.0,3,0,0
18,24.4,48,1.9,0.999,12.6,0.56,0.0,0.0,3,0,0
19,23.9,51,2.3,1.0,13.1,0.12,0.0,0.0,3,0,0
20,23.4,43,1.1,1.0,10.0,0.01,0.0,0.0,3,0,0
21,22.6,62,1.1,0.6815,14.9,0.0,0.0,0.0,3,0,0
22,22.0,64,1.8,0.6055,14.8,0.0,0.0,0.0,3,0,0
23,21.4,68,2.7,0.486,15.2,0.0,0.0,0.0,3,0,0
0,20.5,71,2.8,0.602,15.0,0.0,0.0,0.0,3,0,0
1,20.0,67,0.7,0.713,13.6,0.0,0.0,0.0,3,0,0
2,19.7,66,0.5,0.7955,13.1,0.0,0.0,0.0,3,0,0
3,19.1,72,0.6,0.685,13.9,0.0,0.0,0.0,3,0,0
4,18.5,72,0.6,0.584,13.3,0.0,0.0,0.0,3,0,0
5,18.1,73,0.5,0.591,13.1,0.0,0.0,0.0,3,0,0
